aes,wmo,id,name,instr,prov,lon,lat,elev,tz_correct,h_bul,s_bul,hly,syn,tmm,ua,useindex,agency,the_geom
1132,1132,CCCC,HUDSON HOPE,   SFC,BC,-121.99,56.035,704,-7,none,none,-,-,-,-,1132, MoFPB,01010000208A0F0000CD7B8C9BBB6038C1601362AF9A0E3141
1136,1136,CCCC,WONOWON,   SFC,BC,-121.765,56.718,967,-7,none,none,-,-,-,-,1136, MoFPB,01010000208A0F0000D913A64027B937C1B0830451CC013241
1138,1138,CCCC,RED DEER,   SFC,BC,-120.576,54.633,1306,-7,none,none,-,-,-,-,1138, MoFPB,01010000208A0F00009A686BD1081638C1EA3B23848DC22C41
1140,1140,CCCC,LEMORAY,   SFC,BC,-122.517,55.525,757,-7,none,none,-,-,-,-,1140, MoFPB,01010000208A0F000038536608082E39C15FFB8C5D977D3041
1141,1141,CCCC,MANSON,   SFC,BC,-124.232,55.58,1047,-8,none,none,-,-,-,-,1141, MoFPB,01010000208A0F00003804EC909D993AC1FE14E55D73453141
1141455,711523,CYCG,                                       CASTLEGAR+A,   FSS,BC,-117.633,49.3,496,-8,sacn62/cycg,xxxxxx/xxxx,-,-,@,-,1523,MSC   ,01010000208A0F00001D3185B6199038C125E3CE5CD3B31341
1144,1144,CCCC,TABLE RIVER,   SFC,BC,-122.274,54.716,760,-8,none,none,-,-,-,-,1144, MoFPB,01010000208A0F00001DA943661E8839C1E30765CF83562E41
1145,1145,CCCC,INGENIKA POINT,   SFC,BC,-125.18,57.019,1213,-8,none,none,-,-,-,-,1145, MoFPB,01010000208A0F0000CD9D4C40364E3AC1803862DD0BCD3341
1145297,71216,CWNP,                                         NAKUSP+CS,   AU8,BC,-117.817,50.267,512,-8,swobml/cwnp,smcn22/cwao,-,-,-,-,216,MSC   ,01010000208A0F00001183E925F42D38C1AE5C42C3C91D1A41
1145M29,71776,CWNM,                                         NELSON+CS,   AU8,BC,-117.3,49.483,535,-8,swobml/cwnm,smcn37/cwao,-,-,-,-,776,MSC   ,01010000208A0F0000601875B82B1C38C1427496A74A5B1441
1146,1146,CCCC,FORT ST JAMES,   SFC,BC,-124.261,54.394,750,-8,none,none,-,-,-,-,1146, MoFPB,01010000208A0F0000C20C2EB28A803BC1417EEB4052062F41
1148,1148,CCCC,BLACKPINE,   SFC,BC,-125.368,56.319,1126,-8,none,none,-,-,-,-,1148, MoFPB,01010000208A0F0000CC3F97EEADFD3AC1AD172D3FB2D83241
1148705,71401,CXWF,                                      WARFIELD+RCS,   AU8,BC,-117.733,49.117,567,-8,swobml/cxwf,smcn24/cwao,-,-,-,-,401,MSC   ,01010000208A0F00007A3413B67BC638C1796BD60CC9B11241
1149,1149,CCCC,BEAR LAKE,   SFC,BC,-122.691,54.509,739,-8,none,none,-,-,-,-,1149, MoFPB,01010000208A0F00005BB6A59AFC0A3AC11A7DFFFE880C2E41
114B1F0,71770,CWJR,                       CRESTON+CAMPBELL+SCIENTIFIC,   AU8,BC,-116.5,49.083,641,-8,swobml/cwjr,smcn37/cwao,-,-,-,-,770,MSC   ,01010000208A0F000066F005F3F98037C13064B7C2119B1041
1151,1151,CCCC,NABESHE,   SFC,BC,-123.366,56.364,1108,-7,none,none,-,-,-,-,1151, MoFPB,01010000208A0F0000BB5AEF4FB34D39C1849CFFCF22173241
1152,1152,CCCC,SIFTON,   SFC,BC,-126.117,57.852,985,-8,none,none,-,-,-,-,1152, MoFPB,01010000208A0F0000B6925A116F683AC193CD8A12D4693541
1152105,71880,CYXC,                                       CRANBROOK+A,   FSS,BC,-115.783,49.617,940,-7,sacn62/cyxc,smcn07/cwao,H,H,-,-,880,MSC   ,01010000208A0F00001154A78B477536C1F3EF3E3FCFFD1241
1152106,71660,CVXC,                            CRANBROOK+AIRPORT+AUTO,   AU8,BC,-115.783,49.617,927,-7,swobml/cvxc,smcn36/cwao,H,H,-,-,660,MSC   ,01010000208A0F00001154A78B477536C1F3EF3E3FCFFD1241
1153,1153,CCCC,MCLEOD LAKE,   SFC,BC,-123.079,54.726,915,-8,none,none,-,-,-,-,1153, MoFPB,01010000208A0F00000E105900B63A3AC14DD5A962F6052F41
1154,1154,CCCC,WITCH,   SFC,BC,-124.267,55.023,1030,-8,none,none,-,-,-,-,1154, MoFPB,01010000208A0F00002E6A5BF4A20A3BC17C48AED56D743041
1155,1155,CCCC,MACKENZIE FS,   SFC,BC,-123.093,55.322,690,-8,none,none,-,-,-,-,1155, MoFPB,01010000208A0F000027CECD0328D139C181E4131F516A3041
1156,1156,CCCC,SUSTUT,   SFC,BC,-127.034,56.329,871,-8,none,none,-,-,-,-,1156, MoFPB,01010000208A0F0000DBADF7B708573CC17F5A5CC1F6953341
1157631,71782,CWGW,                                       SPARWOOD+CS,   AU8,BC,-114.883,49.75,1137,-7,swobml/cwgw,smcn37/cwao,G,H,@,-,782,MSC   ,01010000208A0F0000EE0090FCF07235C141A837EE939A1241
1157632,719149,CWSW,                                        SPARWOOD+A,   NCH,BC,-114.883,49.75,1138,-7,sacn62/cwsw,xxxxxx/xxxx,G,-,-,-,9149,MSC   ,01010000208A0F0000EE0090FCF07235C141A837EE939A1241
1158,1158,CCCC,VANDERHOOF HUB,   SFC,BC,-124.009,54.056,678,-8,none,none,-,-,-,-,1158, MoFPB,01010000208A0F0000B66308BBD1873BC16A441AF959CB2D41
1159,1159,CCCC,NORTH CHILCO,   SFC,BC,-123.754,54.155,850,-8,none,none,-,-,-,-,1159, MoFPB,01010000208A0F0000FC380928AD3B3BC15D87AA4639DF2D41
1160515,71681,CVAS,                                          ASHCROFT,   AU8,BC,-121.283,50.717,327,-8,swobml/cvas,smcn36/cwao,H,H,-,-,681,MSC   ,01010000208A0F0000A8B6E51FD5593BC184C7A97E5A462141
1160899,711298,CYCP,                                      BLUE+RIVER+A,   CON,BC,-119.283,52.133,690,-8,sacn62/cycp,xxxxxx/xxxx,D,-,@,-,1298,MSC   ,01010000208A0F0000979112110B7D38C1CD8181A0260A2441
1160H99,71883,CWSV,                                     BLUE+RIVER+CS,   AU8,BC,-119.283,52.133,683,-8,swobml/cwsv,smcn07/cwao,H,H,-,-,883,MSC   ,01010000208A0F0000979112110B7D38C1CD8181A0260A2441
1161,1161,CCCC,GRASSY PLAINS HUB,   SFC,BC,-125.876,53.945,944,-8,none,none,-,-,-,-,1161, MoFPB,01010000208A0F000084A2B81292403DC16414EE1470212F41
1161650,71645,CVCW,                                   CLEARWATER+AUTO,   AU8,BC,-120.083,51.65,438,-8,swobml/cvcw,smcn26/cwao,-,H,-,-,645,MSC   ,01010000208A0F00006BE7054EC69039C1E09E13A2A32A2341
1161663,71474,CNCN,                                       CLINTON+RCS,   AU8,BC,-121.5,51.15,1059,-8,swobml/cncn,smcn03/cwao,H,H,-,-,474,MSC   ,01010000208A0F00005219CEB6A9443BC14F02431107CC2241
1162,1162,CCCC,HOUSTON(DUNGATE),   SFC,BC,-126.618,54.394,608,-8,none,none,-,-,-,-,1162, MoFPB,01010000208A0F00007960F77D208A3DC1C1E90249C0913041
1163,1163,CCCC,LOVELL COVE,   SFC,BC,-126.053,55.688,990,-8,none,none,-,-,-,-,1163, MoFPB,01010000208A0F000019B22748190B3CC144BA3AF0A6363241
1163781,71887,CYKA,                                        KAMLOOPS+A,   FSS,BC,-120.45,50.7,345,-8,sacn62/cyka,smcn07/cwao,-,-,-,-,887,MSC   ,01010000208A0F00006699FF20F68A3AC1139FAE2C2E842041
1163842,71741,CZKA,                                      KAMLOOPS+AUT,   AU8,BC,-120.45,50.7,345,-8,swobml/czka,smcn27/cwao,G,H,-,-,741,MSC   ,01010000208A0F00006699FF20F68A3AC1139FAE2C2E842041
1165,1165,CCCC,MOOSE LAKE,   SFC,BC,-125.412,53.071,1109,-8,none,none,-,-,-,-,1165, MoFPB,01010000208A0F0000512C80A705853DC18C39F8AB5A1C2C41
1166,1166,CCCC,KLUSKUS,   SFC,BC,-124.512,53.383,1137,-8,none,none,-,-,-,-,1166, MoFPB,01010000208A0F000092E3FF351B7A3CC1BA38FFC78F382C41
1167,1167,CCCC,AUGIER LAKE,   SFC,BC,-125.525,54.362,918,-8,none,none,-,-,-,-,1167, MoFPB,01010000208A0F0000A60B57AFD09F3CC108883BA9BD053041
1169,1169,CCCC,UPPER FULTON,   SFC,BC,-126.8,55.034,900,-8,none,none,-,-,-,-,1169, MoFPB,01010000208A0F0000582568E8FF2E3DC1979CF1F33A973141
116FRMN,71218,CWSL,                                     SALMON+ARM+CS,   AU8,BC,-119.283,50.7,351,-8,swobml/cwsl,smcn22/cwao,-,-,-,-,218,MSC   ,01010000208A0F00005D6218CA0F6339C1ACEEBE5087201F41
1170,1170,CCCC,EAST OOTSA,   SFC,BC,-125.779,53.502,1089,-8,none,none,-,-,-,-,1170, MoFPB,01010000208A0F0000549A2A341E833DC19F3B3D80FBBA2D41
1171,1171,CCCC,LEO CREEK,   SFC,BC,-125.477,55.082,915,-8,none,none,-,-,-,-,1171, MoFPB,01010000208A0F0000C36CC0457B073CC1D416703FF9103141
1172,1172,CCCC,NILKITKWA,   SFC,BC,-126.577,55.538,978,-8,none,none,-,-,-,-,1172, MoFPB,01010000208A0F0000B438BF7EA7983CC1D4A5BBBD0F3A3241
1173,1173,CCCC,NORTH BABINE,   SFC,BC,-126.207,55.135,951,-8,none,none,-,-,-,-,1173, MoFPB,01010000208A0F0000F6AB84AEDD9A3CC1057524282C783141
1173209,71173,CYGE,                                          GOLDEN+A,   CON,BC,-116.983,51.3,785,-7,sacn62/cyge,xxxxxx/xxxx,-,-,-,-,173,MSC   ,01010000208A0F00009E875A74E2BD36C1DF592C46306D1F41
1173220,71905,CVGE,                                    GOLDEN+AIRPORT,   AU8,BC,-116.983,51.3,785,-7,swobml/cvge,smcn29/cwao,H,H,-,-,905,MSC   ,01010000208A0F00009E875A74E2BD36C1DF592C46306D1F41
1175,1175,CCCC,BEDNESTI,   SFC,BC,-123.323,53.865,858,-8,none,none,-,-,-,-,1175, MoFPB,01010000208A0F0000E3C1B8EFA60F3BC16A44F5B88CA12C41
1176745,71685,CYRV,                                      REVELSTOKE+A,   NCA,BC,-118.183,50.967,445,-8,sacn61/cyrv,smcn36/cwao,H,H,-,-,685,MSC   ,01010000208A0F0000E4696B6F102138C1B87A987B5D171F41
1176755,71882,CVRA,                           REVELSTOKE+AIRPORT+AUTO,   AU8,BC,-118.183,50.95,445,-8,swobml/cvra,smcn07/cwao,-,-,-,-,882,MSC   ,01010000208A0F00003A686FC5AD2338C1F8B297F8F3FB1E41
1178,1178,CCCC,PEDEN,   SFC,BC,-126.517,53.987,747,-8,none,none,-,-,-,-,1178, MoFPB,01010000208A0F00008BB8B499B4C63DC1DDEAFBD46AD92F41
1179,1179,CCCC,NADINA,   SFC,BC,-126.928,53.942,954,-8,none,none,-,-,-,-,1179, MoFPB,01010000208A0F0000D9406F63F02A3EC196EEA2B1620D3041
11790J1,71786,CWYL,                                         YOHO+PARK,   AU8,BC,-116.35,51.45,1602,-7,swobml/cwyl,smcn37/cwao,-,-,-,-,786,MSC   ,01010000208A0F0000681E4A98650736C1B6DF529CBE7C1F41
1180,1180,CCCC,MCBRIDE LAKE,   SFC,BC,-127.399,54.075,810,-8,none,none,-,-,-,-,1180, MoFPB,01010000208A0F0000459D95942F773EC11ABDECCE9D783041
1181,1181,CCCC,BURNS LAKE 850M,   SFC,BC,-125.757,54.259,830,-8,none,none,-,-,-,-,1181, MoFPB,01010000208A0F0000D1EF09CF94E73CC12929EBE12FF32F41
1181508,711078,CYCQ,                                        CHETWYND+A,   CON,BC,-121.633,55.683,610,-7,sacn62/cycq,xxxxxx/xxxx,D,-,@,-,1078,MSC   ,01010000208A0F0000ABD9B4B00B5038C195496708DB623041
1182,1182,CCCC,GANOKWA,   SFC,BC,-126.948,54.801,844,-8,none,none,-,-,-,-,1182, MoFPB,01010000208A0F0000B79C7513AB7E3DC19AEAA10282513141
1182289,71471,CYDQ,                                    DAWSON+CREEK+A,   ATI,BC,-120.183,55.75,655,-7,sacn61/cydq,smcn34/cwao,-,H,-,-,471,MSC   ,01010000208A0F0000FB63D2ECA00437C160A36B38E4E52F41
1183,1183,CCCC,PARROTT,   SFC,BC,-126.389,54.019,1259,-8,none,none,-,-,-,-,1183, MoFPB,01010000208A0F0000EC35744AD3A33DC11456E245E6D22F41
1183001,71943,CYXJ,                                   FORT+ST.+JOHN+A,   NCH,BC,-120.733,56.233,695,-7,sacn62/cyxj,smcn09/cwao,H,H,-,-,943,MSC   ,01010000208A0F0000D19D5E765F2D37C1661310B070E33041
1184791,71290,CYZY,                                         MACKENZIE,   NCA,BC,-123.133,55.3,690,-8,sacn61/cyzy,smcn32/cwao,H,H,-,-,290,MSC   ,01010000208A0F0000EE04C0B7F5DD39C1D52E4BD6FF653041
1184793,71944,CVZY,                            MACKENZIE+AIRPORT+AUTO,   AU5,BC,-123.133,55.3,694,-8,swobml/cvzy,smcn29/cwao,-,-,-,-,944,MSC   ,01010000208A0F0000EE04C0B7F5DD39C1D52E4BD6FF653041
1187,1187,CCCC,HIXON,   SFC,BC,-122.596,53.411,615,-8,none,none,-,-,-,-,1187, MoFPB,01010000208A0F0000527F9AA4FDBA3AC133FDC3AB69A42A41
1189,1189,CCCC,CHILAKO,   SFC,BC,-123.609,53.494,814,-8,none,none,-,-,-,-,1189, MoFPB,01010000208A0F00001F1A8CCDE3953BC19B348E4C23C22B41
1190,1190,CCCC,JERRY,   SFC,BC,-122.106,53.526,997,-8,none,none,-,-,-,-,1190, MoFPB,01010000208A0F0000B44C1762A5343AC1F8607E688C952A41
1192,1192,CCCC,MCGREGOR 2,   SFC,BC,-120.636,53.929,975,-8,none,none,-,-,-,-,1192, MoFPB,01010000208A0F00003DB580BCB69938C1461A0D20AFA42A41
1192341,71686,CYDL,                                      DEASE+LAKE+A,   NCA,BC,-130.033,58.417,803,-8,sacn61/cydl,smcn36/cwao,H,H,-,-,686,MSC   ,01010000208A0F00008E1F19868BEB3CC1CB1CC9A2FFED3741
1192946,71945,CYYE,                                     FORT+NELSON+A,   FSS,BC,-122.6,58.833,382,-7,sacn62/cyye,smcn09/cwao,H,X,-,-,945,MSC   ,01010000208A0F00009726865278F136C1624F752CF2803541
1192948,71594,CVFN,                                       FORT+NELSON,   AU8,BC,-122.567,58.833,380,-7,swobml/cvfn,smcn35/cwao,H,H,-,-,594,MSC   ,01010000208A0F000014C4739AE4EA36C1D28CF782E67D3541
1192950,71945,CYYE,                                    FORT+NELSON+UA,WS2:UA,BC,-122.567,58.833,378,-7,xxxxxx/xxxx,uscn01/cyye,-,-,@,@,945,MSC   ,01010000208A0F000014C4739AE4EA36C1D28CF782E67D3541
1193,1193,CCCC,BOWRON HAGGEN,   SFC,BC,-121.56,53.463,945,-8,none,none,-,-,-,-,1193, MoFPB,01010000208A0F000043C2843F7DC039C152FBFC9024F22941
1194,1194,CCCC,VALEMOUNT HUB,   SFC,BC,-119.299,52.87,797,-8,none,none,-,-,-,-,1194, MoFPB,01010000208A0F000024C116B3FC0A38C1C857B60DA4582641
1195,1195,CCCC,MCBRIDE HUB,   SFC,BC,-120.153,53.295,716,-8,none,none,-,-,-,-,1195, MoFPB,01010000208A0F00006683BA36EE9138C1253879F1F4502841
1199,1199,CCCC,CATFISH,   SFC,BC,-120.858,53.576,866,-8,none,none,-,-,-,-,1199, MoFPB,01010000208A0F0000258108DDF50839C102C727E352BB2941
119BLM0,71222,CWKX,                                    DEASE+LAKE+AUT,   AU8,BC,-130.033,58.433,801,-8,swobml/cwkx,smcn22/cwao,H,H,@,-,222,MSC   ,01010000208A0F000096F4CFE6FEE73CC1EEF5800BC7F33741
1200,1200,CCCC,VALEMOUNT 2,   SFC,BC,-119.315,52.788,1195,-8,none,none,-,-,-,-,1200, MoFPB,01010000208A0F0000A6689EADF61B38C1450A5D65751A2641
1201,1201,CCCC,HOLMES,   SFC,BC,-119.713,53.345,1179,-8,none,none,-,-,-,-,1201, MoFPB,01010000208A0F0000BE5833B86E2138C185F4426C4E222841
1206,1206,CCCC,TAUTRI,   SFC,BC,-123.35,52.542,1085,-8,none,none,-,-,-,-,1206, MoFPB,01010000208A0F0000598588BC3F0A3CC1A7E3486036A82841
1208,1208,CCCC,TATLA LAKE HUB,   SFC,BC,-124.605,51.907,945,-8,none,none,-,-,-,-,1208, MoFPB,01010000208A0F00002FC2D3C6C1AB3DC1D6BF136790E12741
1209,1209,CCCC,ALEXIS CREEK,   SFC,BC,-123.273,52.084,791,-8,none,none,-,-,-,-,1209, MoFPB,01010000208A0F0000FADEE260AC4C3CC1D4254D2489332741
1210,1210,CCCC,RISKE CREEK,   SFC,BC,-122.504,51.959,929,-8,none,none,-,-,-,-,1210, MoFPB,01010000208A0F000047F8A916C7AA3BC1C178959CF9242641
1211,1211,CCCC,NAZKO,   SFC,BC,-123.596,52.958,910,-8,none,none,-,-,-,-,1211, MoFPB,01010000208A0F000079371E5FB9F63BC141EFD23A81212A41
1212,1212,CCCC,PLACE LAKE,   SFC,BC,-122,51.817,1065,-8,none,none,-,-,-,-,1212, MoFPB,01010000208A0F00009D1E1A761E4A3BC11C5745825C462541
1213,1213,CCCC,ANAHIM LAKE HUB,   SFC,BC,-125.303,52.457,1096,-8,none,none,-,-,-,-,1213, MoFPB,01010000208A0F00000750D190D8E43DC10A67399E3E2E2A41
1216,1216,CCCC,NEMIAH,   SFC,BC,-123.818,51.48,1220,-8,none,none,-,-,-,-,1216, MoFPB,01010000208A0F000085BC273A83403DC10AD8ACA165DD2541
1218,1218,CCCC,LONE BUTTE,   SFC,BC,-121.162,51.507,1158,-8,none,none,-,-,-,-,1218, MoFPB,01010000208A0F000091265DCE3AB33AC1A3024CAB519C2341
1221,1221,CCCC,BALDFACE,   SFC,BC,-124.482,52.71,1666,-8,none,none,-,-,-,-,1221, MoFPB,01010000208A0F0000F47ADE323EF43CC146DFDF80792D2A41
1222,1222,CCCC,GASPARD,   SFC,BC,-122.662,51.452,1675,-8,none,none,-,-,-,-,1222, MoFPB,01010000208A0F0000CACC0B30D22C3CC1BA3CB3EA6ABC2441
1225,1225,CCCC,KNIFE,   SFC,BC,-121.874,52.05,821,-8,none,none,-,-,-,-,1225, MoFPB,01010000208A0F00005974D8A963023BC165C6963D90E12541
1226,1226,CCCC,MIDDLE LAKE,   SFC,BC,-124.875,51.702,915,-8,none,none,-,-,-,-,1226, MoFPB,01010000208A0F00003D24C7EDCF133EC1F11CD11900852741
1227,1227,CCCC,GAVIN,   SFC,BC,-121.742,52.47,1081,-8,none,none,-,-,-,-,1227, MoFPB,01010000208A0F0000B59E00F0CA983AC184DF7840760E2741
1228,1228,CCCC,BENSON,   SFC,BC,-122.065,52.91,1006,-8,none,none,-,-,-,-,1228, MoFPB,01010000208A0F00001E3028DF16983AC1594FC19802AC2841
1230,1230,CCCC,HORSEFLY,   SFC,BC,-121.397,52.33,701,-8,none,none,-,-,-,-,1230, MoFPB,01010000208A0F00009E976933565E3AC12D4CB154FC562641
1232,1232,CCCC,COLDSCAUR LAKE,   SFC,BC,-120.39,51.724,1124,-8,none,none,-,-,-,-,1232, MoFPB,01010000208A0F000074495CB539D039C1FE120B24E2A42341
1233,1233,CCCC,TALCHAKO,   SFC,BC,-126.028,52.251,270,-8,none,none,-,-,-,-,1233, MoFPB,01010000208A0F0000BC85DF07DAB63EC108D1085846422A41
1234,1234,CCCC,TIMOTHY,   SFC,BC,-121.389,51.913,1161,-8,none,none,-,-,-,-,1234, MoFPB,01010000208A0F0000E55AF94EABA43AC1364C1D492B0D2541
1235,1235,CCCC,YOUNG LAKE,   SFC,BC,-120.998,51.238,1170,-8,none,none,-,-,-,-,1235, MoFPB,01010000208A0F0000EE4E3116DFB83AC15D8A240074A42241
1236,1236,CCCC,MEADOW LAKE,   SFC,BC,-121.717,51.375,1070,-8,none,none,-,-,-,-,1236, MoFPB,01010000208A0F0000587A7281E3523BC1B854EEF3F2AC2341
1239,1239,CCCC,CLEARWATER HUB,   SFC,BC,-120.095,51.629,453,-8,none,none,-,-,-,-,1239, MoFPB,01010000208A0F000038281E82379739C1CA0CBE8A6A1C2341
1243,1243,CCCC,EAST BARRIERE,   SFC,BC,-119.882,51.253,631,-8,none,none,-,-,-,-,1243, MoFPB,01010000208A0F000009FFF06340A039C1F10219D03AC52141
1244,1244,CCCC,WINDY MOUNTAIN,   SFC,BC,-120.65,51.67,1580,-8,none,none,-,-,-,-,1244, MoFPB,01010000208A0F0000741ACE1E54193AC18157DAD168B02341
1250,1250,CCCC,HARBOUR LAKE,   SFC,BC,-119.113,51.523,1525,-8,none,none,-,-,-,-,1250, MoFPB,01010000208A0F0000333E75176CB438C14513FCA014012241
1251,1251,CCCC,DECEPTION,   SFC,BC,-120.608,51.967,1170,-8,none,none,-,-,-,-,1251, MoFPB,01010000208A0F0000DD3485F4E9DC39C1463D6914C0922441
1253,1253,CCCC,CAHILTY,   SFC,BC,-119.838,50.888,1543,-8,none,none,-,-,-,-,1253, MoFPB,01010000208A0F00001C2BAFD62BD139C13A4E7C7602992041
1255,1255,CCCC,LIKELY RS,   SFC,BC,-121.513,52.615,1046,-8,none,none,-,-,-,-,1255, MoFPB,01010000208A0F0000EE5B83A3B6483AC1DBBF58A67C4F2741
1257,1257,CCCC,BLUE RIVER DL,   SFC,BC,-119.298,52.12,696,-8,none,none,-,-,-,-,1257, MoFPB,01010000208A0F0000D9263B13CF8238C1D21FD8AFBC022441
1262,1262,CCCC,BIG VALLEY,   SFC,BC,-121.762,53.262,1355,-8,none,none,-,-,-,-,1262, MoFPB,01010000208A0F000071A13294D0123AC1C130C79CF97E2941
1263,1263,CCCC,MATHEW,   SFC,BC,-120.912,52.91,1108,-8,none,none,-,-,-,-,1263, MoFPB,01010000208A0F0000F58F662DAC8639C1D6C3310923BA2741
1264,1264,CCCC,PRAIRIE CREEK,   SFC,BC,-120.985,52.392,1015,-8,none,none,-,-,-,-,1264, MoFPB,01010000208A0F000016176E4060F039C1E76E5DEB10312641
1266,1266,CCCC,WELLS GRAY,   SFC,BC,-120.244,52.343,959,-8,none,none,-,-,-,-,1266, MoFPB,01010000208A0F0000AD55DE125C4539C167016E2A9B712541
1267,1267,CCCC,BERRY,   SFC,BC,-119.413,51.979,1478,-8,none,none,-,-,-,-,1267, MoFPB,01010000208A0F0000775689A9BDB538C1BC17F5F30AA92341
1270,1270,CCCC,GOSNEL,   SFC,BC,-119.175,52.453,1873,-8,none,none,-,-,-,-,1270, MoFPB,01010000208A0F0000F46405A0822F38C1E00DA2FF46F42441
1279,1279,CCCC,THYNNE,   SFC,BC,-120.866,49.715,1407,-8,none,none,-,-,-,-,1279, MoFPB,01010000208A0F0000FAE92F486B9C3BC11955A6083B9E1B41
1280,1280,CCCC,LILLOOET,   SFC,BC,-121.888,50.672,408,-8,none,none,-,-,-,-,1280, MoFPB,01010000208A0F00002149F01861F93BC1F42E3FD78CA92141
1283,1283,CCCC,BRENDA MINES,   SFC,BC,-119.993,49.868,1476,-8,none,none,-,-,-,-,1283, MoFPB,01010000208A0F0000377283BA1DA13AC1EA17A61744151B41
1286,1286,CCCC,TURTLE,   SFC,BC,-119.63,50.803,640,-8,none,none,-,-,-,-,1286, MoFPB,01010000208A0F0000232B54477CAA39C12D2D0C44032A2041
1291,1291,CCCC,GLIMPSE,   SFC,BC,-120.288,50.27,1381,-8,none,none,-,-,-,-,1291, MoFPB,01010000208A0F00003154D144F7A93AC1EB86222609161E41
1292,1292,CCCC,D'ARCY,   SFC,BC,-122.498,50.522,330,-8,none,none,-,-,-,-,1292, MoFPB,01010000208A0F0000AC39C679DEAC3CC1DEA31C73B3BE2141
1294,1294,CCCC,MERRITT HUB,   SFC,BC,-120.746,50.087,640,-8,none,none,-,-,-,-,1294, MoFPB,01010000208A0F000045E84BF4013E3BC125FB6A4441B91D41
1298,1298,CCCC,FINTRY,   SFC,BC,-119.48,50.207,670,-8,none,none,-,-,-,-,1298, MoFPB,01010000208A0F0000D42DF97C29E539C1C06180896D5B1C41
1301,1301,CCCC,PEMBERTON BASE,   SFC,BC,-122.729,50.306,204,-8,none,none,-,-,-,-,1301, MoFPB,01010000208A0F00007F896AD5050E3DC129D78064F74A2141
1302,1302,CCCC,ASPEN GROVE,   SFC,BC,-120.621,49.948,1065,-8,none,none,-,-,-,-,1302, MoFPB,01010000208A0F000074654CA596353BC16BB30A762AA51C41
1305,1305,CCCC,SPARKS LAKE,   SFC,BC,-120.867,50.924,972,-8,none,none,-,-,-,-,1305, MoFPB,01010000208A0F0000CD62308EE5CD3AC1C75595BD948F2141
1306,1306,CCCC,FRENCH BAR,   SFC,BC,-122.249,51.177,1320,-8,none,none,-,-,-,-,1306, MoFPB,01010000208A0F00000EDCFB4417F93BC1D035071FCB872341
1307,1307,CCCC,LEIGHTON LAKE,   SFC,BC,-120.836,50.615,1167,-8,none,none,-,-,-,-,1307, MoFPB,01010000208A0F0000E3FF931AD7FA3AC10D0176C3CB932041
1309,1309,CCCC,GWYNETH LAKE,   SFC,BC,-122.88,50.796,1205,-8,none,none,-,-,-,-,1309, MoFPB,01010000208A0F0000DA43EC5E0EDA3CC1928F24D4BFED2241
1311,1311,CCCC,MCLEAN LAKE,   SFC,BC,-121.358,50.792,1123,-8,none,none,-,-,-,-,1311, MoFPB,01010000208A0F00008502B89A9E5F3BC1B97DF8492B922141
1316,1316,CCCC,NAHATLATCH,   SFC,BC,-122.021,49.902,552,-8,none,none,-,-,-,-,1316, MoFPB,01010000208A0F0000BB759A39E3A33CC128FEC6EBA1D11E41
1317,1317,CCCC,ALLISON PASS,   SFC,BC,-120.767,49.062,1215,-8,none,none,-,-,-,-,1317, MoFPB,01010000208A0F0000D288F85181F23BC1FAE5739AEE601741
1321,1321,CCCC,GREENSTONE HUB,   SFC,BC,-120.642,50.611,1800,-8,none,none,-,-,-,-,1321, MoFPB,01010000208A0F000003029FE281CA3AC11D8C6081A2662041
1322,1322,CCCC,AFTON,   SFC,BC,-120.482,50.673,780,-8,none,none,-,-,-,-,1322, MoFPB,01010000208A0F00009019C63997973AC143AEA1528C752041
1326,1326,CCCC,PASKA LAKE,   SFC,BC,-120.674,50.504,1440,-8,none,none,-,-,-,-,1326, MoFPB,01010000208A0F0000FE8C1BECC0E43AC173C21BB083182041
1328,1328,CCCC,PENTICTON RS,   SFC,BC,-119.553,49.518,427,-8,none,none,-,-,-,-,1328, MoFPB,01010000208A0F000010FE981B48683AC1D648E12132281841
1331,1331,CCCC,ASHNOLA,   SFC,BC,-120.184,49.139,1683,-8,none,none,-,-,-,-,1331, MoFPB,01010000208A0F0000EB315840634C3BC1B8A77AACD5D81641
1334,1334,CCCC,MCCUDDY,   SFC,BC,-119.415,49.148,1067,-8,none,none,-,-,-,-,1334, MoFPB,01010000208A0F0000FDDA8FA24B803AC118A7759F439A1541
1343,1343,CCCC,HOWARD,   SFC,BC,-118.66,52.372,838,-8,none,none,-,-,-,-,1343, MoFPB,01010000208A0F0000F65B852C78BE37C110DCD83F35502441
1344,1344,CCCC,SEYMOUR ARM,   SFC,BC,-118.915,51.274,511,-8,none,none,-,-,-,-,1344, MoFPB,01010000208A0F000093463D635DAA38C17BA9FC5148122141
1346,1346,CCCC,SALMON ARM,   SFC,BC,-119.235,50.685,527,-8,none,none,-,-,-,-,1346, MoFPB,01010000208A0F0000E8A6F093405939C1F82A4C76E0F41E41
1352,1352,CCCC,CURWEN CREEK,   SFC,BC,-118.423,50.602,1286,-8,none,none,-,-,-,-,1352, MoFPB,01010000208A0F00009B93D8A7D59638C1584D451A04291D41
1361,1361,CCCC,TSAR CREEK,   SFC,BC,-118.103,51.997,1200,-8,none,none,-,-,-,-,1361, MoFPB,01010000208A0F000072A61925116F37C143846B329DB92241
